Cod_Suer,ESTADO,ZAE,ZC,Suer,Edad,Variedad,Sac,Rend,Fecha,CICLO,Fecha_Cierre,TCH_REAL,Cort_Act,TCHM_R,Area_Actual,Cana_Ent,Ano,Mes,F_C_Ant,30_DAC,PST_0-4_Meses,PRC_4-9_Meses,0-15_DDC,16-30_DDC,31-45_DDC,46-60_DDC,61-75_DDC,76-90_DDC,91-105_DDC,106-120_DDC,121-135_DDC,136-150_DDC,151-165_DDC,166-180_DDC,181-195_DDC,196-210_DDC,211-225_DDC,226-240_DDC,241-255_DDC,256-270_DDC,271-285_DDC,30_DAC_Act
535_019A,PLANTILLA,10H5,6,019A,15.93,CC8592,14.7,10.44,14/02/2009,1,12/01/2010,45.02,1,2.826,3,135.1,2009,2,25/10/2007,275,665,862,59,31,59,80,35,163,36,202,62,65,142,56,108,95,198,29,198,36,71,191
535_019A,SOCA,10H5,6,019A,10.81,CC87505,16.95,12.01,30/10/2006,0,2/11/2006,38,5,3.516,2.5,95,2006,10,9/12/2005,118,548,297,35,38,35,85,30,92,170,63,8,68,64,115,10,0,0,25,0,3,4,123
535_019A,SOCA,10H5,6,019A,8.8,CC87505,15.57,10.56,3/12/2005,0,21/12/2005,37.85,4,4.301,0.2,7.6,2005,12,14/03/2005,89,550,440,104,27,104,70,136,60,0,49,40,0,11,5,28,112,95,26,128,73,50,79
535_019A,SOCA,10H5,6,019A,12.58,CC87505,15.85,10.82,11/03/2005,0,16/03/2005,71.93,3,5.717,0.2,14.4,2005,3,27/02/2004,13,440,569,46,48,46,192,11,79,18,0,9,31,4,0,51,7,96,180,96,80,111,106
535_019B,SOCA,10H5,6,019B,12.25,CC8475,17.393,12.663,9/10/2011,1,13/10/2011,64.33,4,5.252,3.1,199.4,2011,10,6/10/2010,71,793,865,113,85,113,142,151,105,62,22,166,106,67,55,150,210,19,75,19,12,5,133
535_019B,SOCA,10H5,6,019B,12.09,CC8475,15.52,11.25,2/10/2010,1,5/10/2010,117.53,3,9.721,3.1,364.3,2010,10,4/10/2009,38,280,473,51,53,51,51,39,19,16,0,38,14,25,20,134,53,60,82,67,22,25,42
535_019B,SOCA,10H5,6,019B,12.48,CC8475,16.38,11.68,27/09/2009,1,29/09/2009,87.6,2,7.019,3.1,271.6,2009,9,17/09/2008,66,757,1012,91,98,91,77,147,101,33,119,127,64,50,12,315,76,42,201,35,83,42,51
535_019B,PLANTILLA,10H5,6,019B,12.29,CC8475,15.07,10.66,12/09/2008,1,1/10/2008,81.71,1,6.648,3.1,253.3,2008,9,9/09/2007,70,797,1127,159,121,159,130,48,65,80,35,163,36,200,61,62,115,86,111,83,95,198,74
535_019B,SOCA,10H5,6,019B,11.6,CC8475,15.159,11.219,7/06/2007,0,27/06/2007,74.28,7,6.403,3.16,234.7,2007,6,24/06/2006,80,211,764,19,6,19,3,4,54,31,75,70,129,122,164,55,29,43,60,43,11,81,241
535_019B,SOCA,10H5,6,019B,10.97,CC8475,16.05,11.28,18/06/2006,0,30/06/2006,96.28,6,8.776,3.16,304.2,2006,6,23/07/2005,89,328,713,8,8,8,0,107,88,60,49,40,129,53,43,42,73,68,96,68,151,18,125
535_019B,SOCA,10H5,6,019B,12.78,CC8475,15.919,10.91,19/07/2005,0,27/07/2005,94.88,5,7.424,3.16,299.8,2005,7,30/06/2004,18,366,675,4,17,4,23,28,29,87,174,103,127,67,33,35,37,73,17,73,89,94,89
535_019C,SOCA,10H5,6,019C,11.73,CC8475,12.15,8.237,17/05/2013,0,21/05/2013,79.51,12,6.778,2.7,214.7,2013,5,30/05/2012,85,111,602,5,69,5,0,17,9,0,6,18,93,83,25,75,77,0,54,0,134,43,180
535_019C,SOCA,10H5,6,019C,12.06,CC8475,17.05,12.062,26/05/2012,0,29/05/2012,65.89,11,5.464,2.7,177.9,2012,5,30/05/2011,68,304,957,24,0,24,130,5,55,28,38,152,60,185,61,139,136,62,123,62,39,0,133
535_019C,SOCA,10H5,6,019C,13.5,CC8475,14.66,10.42,25/05/2011,0,31/05/2011,85.47,10,6.331,2.7,230.8,2011,5,15/04/2010,154,396,833,74,67,74,30,25,65,30,31,0,37,15,51,157,69,132,159,132,136,77,204
535_019C,SOCA,10H5,6,019C,11.66,CC8475,14.88,10.36,9/04/2010,0,13/04/2010,77.98,9,6.688,2.7,210.5,2010,4,24/04/2009,217,348,382,78,43,78,75,22,2,0,50,25,11,27,108,35,55,47,39,47,19,16,97
535_019C,SOCA,10H5,6,019C,18.43,CC8475,16.298,11.68,19/04/2009,0,21/04/2009,120.46,8,6.536,2.7,325.3,2009,4,14/10/2007,239,512,1043,24,91,24,69,96,135,55,18,212,66,58,145,94,80,178,101,178,56,53,308
535_019C,SOCA,10H5,6,019C,12.12,CC8475,16.15,11.57,6/10/2007,0,19/10/2007,83.53,7,6.892,1.73,144.5,2007,10,7/10/2006,85,741,713,129,70,129,122,164,55,29,43,60,11,81,83,112,75,18,227,18,33,13,97
535_019C,SOCA,10H5,6,019C,13.14,CC8475,17.826,12.691,3/10/2006,0,25/10/2006,88.73,6,6.753,2.73,242.2,2006,10,3/09/2005,11,589,711,88,107,88,60,46,33,109,58,68,42,73,68,96,120,49,63,54,25,107,85
535_019C,SOCA,10H5,6,019C,7.46,CC8475,17.272,12.151,29/08/2005,0,2/09/2005,56.14,5,7.526,2.73,153.3,2005,8,17/01/2005,43,529,425,22,62,22,67,99,27,139,91,80,60,49,0,40,0,11,5,11,70,110,11
535_019C,SOCA,10H5,6,019C,17.64,CC8475,15.122,10.275,14/01/2005,0,11/07/2005,104.23,4,5.909,2.73,284.5,2005,1,3/08/2003,46,766,714,86,27,86,73,134,168,36,156,128,0,175,18,4,9,90,48,90,131,111,59
535_019D,SOCA,10H5,6,019D,16.62,CC8475,16.5,11.78,2/10/2009,0,6/10/2009,90.06,7,5.419,1.26,113.5,2009,10,21/05/2008,203,319,893,36,29,36,67,63,22,63,3,35,94,106,82,143,91,27,162,33,84,69,51
535_019D,SOCA,10H5,6,019D,10.09,CC8475,14.78,10.24,15/05/2008,0,3/06/2008,79.95,6,7.923,1.28,102.3,2008,5,17/07/2007,34,625,903,56,14,56,18,44,195,153,89,58,33,93,135,58,15,213,104,212,58,136,134
535_019D,SOCA,10H5,6,019D,12.48,CC8475,15.51,11.58,14/07/2007,0,23/07/2007,115.5,5,9.255,0.92,106.3,2007,7,4/07/2006,19,214,781,3,25,3,4,30,36,94,19,155,129,130,107,29,43,17,54,4,52,65,22
535_019D,SOCA,10H5,6,019D,14.36,CC8475,15.88,11.19,28/06/2006,0,4/07/2006,90.8,4,6.323,0.92,83.5,2006,6,23/04/2005,121,345,585,55,111,55,35,49,40,0,0,16,0,107,88,60,46,33,139,33,28,68,77
535_019D,SOCA,10H5,6,019D,12.78,CC8475,16.02,11.49,18/04/2005,0,10/06/2005,96.99,3,7.589,0.92,89.2,2005,4,30/03/2004,147,262,675,7,111,7,79,18,0,19,21,4,0,51,29,87,167,105,119,87,51,62,70
535_019E,PLANTILLA,10H5,6,019E,14.36,CC8475,16.03,10.93,27/12/2008,0,30/12/2008,107.98,1,7.519,1,108,2008,12,23/10/2007,280,707,876,78,53,78,80,35,163,36,184,74,65,115,83,108,101,198,29,202,36,67,133
535_019E,SOCA,10H5,6,019E,11.99,CC8475,17.05,12.15,30/01/2007,0,1/02/2007,69.67,7,5.811,1,69.7,2007,1,4/02/2006,117,668,235,102,68,102,155,8,68,64,101,24,0,0,25,3,4,30,36,20,94,19,72
535_020,SOCA,10H5,6,20,11.73,CC966436,10,6.843,13/03/2017,1,21/03/2017,73.2,12,6.24,1.05,76.9,2017,3,26/03/2016,86,695,403,212,106,212,1,107,1,7,49,18,0,3,17,80,28,75,47,75,67,68,190
535_020,SOCA,10H5,6,20,11.96,CC966436,14.68,10.284,20/03/2016,1,22/03/2016,47.8,11,3.997,1.05,50.2,2016,3,27/03/2015,175,229,334,11,133,11,22,29,0,18,5,12,0,0,59,12,95,85,57,118,8,6,168
535_020,SOCA,10H5,6,20,11.43,CC966436,14.34,9.878,22/03/2015,1,25/03/2015,77.12,10,6.747,1.05,81,2015,3,13/04/2014,48,319,677,13,139,13,65,7,2,25,55,10,41,97,73,167,121,85,17,85,66,0,171
535_020,SOCA,10H5,6,20,13.5,CC966436,15.459,10.562,7/04/2014,1,16/04/2014,105.74,9,7.833,1.05,111,2014,4,26/02/2013,177,433,383,23,132,23,119,44,55,15,22,0,0,10,21,0,48,88,10,88,101,105,41
535_020,SOCA,10H5,6,20,11.43,CC966436,14.44,10.346,20/02/2013,1,26/02/2013,63.17,8,5.526,1.05,66.3,2013,2,14/03/2012,74,487,326,118,59,118,33,70,15,69,5,0,0,26,0,6,15,96,83,89,25,75,181
535_020,SOCA,10H5,6,20,12.25,CC966436,16.28,11.524,9/03/2012,1,13/03/2012,65.83,7,5.374,1.05,69.1,2012,3,7/03/2011,269,691,798,175,49,175,181,19,87,0,5,39,115,0,66,30,55,176,71,192,162,84,69
535_020,SOCA,10H5,6,20,11.04,CC966436,15.47,11.36,3/03/2011,1,6/05/2011,74.85,6,6.78,1.05,78.6,2011,3,5/04/2010,72,376,774,12,107,12,96,5,37,56,51,3,29,8,34,54,140,109,110,106,191,96,272
535_020,SOCA,10H5,6,20,10.51,CC966436,17.61,12.11,31/03/2010,1,5/04/2010,63.84,5,6.074,1.2,76.6,2010,3,19/05/2009,255,241,395,60,44,60,0,2,50,0,25,26,84,61,36,76,24,34,16,34,0,38,59
535_020,SOCA,10H5,6,20,11.5,CC966436,15.39,10.62,14/05/2009,1,19/05/2009,80.11,4,6.966,0.8,64.1,2009,5,3/06/2008,299,362,907,59,54,59,68,17,60,14,31,72,73,90,173,100,39,116,68,115,111,65,243
535_020,SOCA,10H5,6,20,11.47,CC966436,14.42,9.98,31/05/2008,1,19/06/2008,42.62,3,3.716,0.8,34.1,2008,5,21/06/2007,140,449,894,19,21,19,14,56,36,31,253,126,53,74,75,35,172,36,50,42,163,110,314
535_020,SOCA,10H5,6,20,11.6,CC966436,15.23,11.23,17/06/2007,1,27/06/2007,65.48,2,5.644,1.2,78.6,2007,6,4/07/2006,19,214,781,3,25,3,4,30,36,94,19,155,129,130,107,29,43,17,54,4,52,65,268
535_020,PLANTILLA,10H5,6,20,11.24,CC966436,14.97,10.5,28/06/2006,1,4/07/2006,94.52,1,8.41,1.2,113.4,2006,6,25/07/2005,89,325,713,5,11,5,8,99,108,40,49,80,92,58,35,82,33,71,107,68,147,8,77
535_020A,SOCA,10H5,6,020A,14.98,CC966436,15.34,10.61,14/05/2009,1,19/05/2009,63.38,4,4.231,0.4,25.4,2009,5,19/02/2008,220,831,538,115,100,115,83,106,99,202,11,54,59,68,17,60,14,31,72,31,73,90,243
535_020A,SOCA,10H5,6,020A,7.98,CC966436,15.5,10.85,14/02/2008,1,21/02/2008,60.28,3,7.553,0.4,24.1,2008,2,19/06/2007,197,400,943,19,21,19,14,56,36,26,209,161,67,71,61,52,135,73,0,58,213,110,73
536_016,SOCA,10H5,.,16,11.3,CC8592,16.724,11.965,5/10/2007,0,19/10/2007,65.01,4,5.753,3.12,202.8,2007,10,31/10/2006,113,659,682,150,109,150,107,13,59,4,67,27,90,66,168,4,208,33,46,33,9,31,67
536_016,SOCA,10H5,.,16,11.47,CC8592,17.83,12.67,25/10/2006,0,31/10/2006,65.03,3,5.67,4.32,280.9,2006,10,14/11/2005,93,585,467,87,80,87,38,32,83,98,80,121,56,34,62,89,80,0,0,0,15,10,106
536_016A,PLANTILLA,10H5,.,016A,13.47,CC011922,15.56,11.07,3/02/2009,0,26/03/2009,72.16,1,5.357,2.4,173.2,2009,2,26/12/2007,162,678,642,36,37,36,202,62,65,150,90,69,195,101,53,23,54,59,29,59,59,0,260
536_016A,SOCA,10H5,.,016A,11.01,CC8592,15.61,11.4,27/09/2007,0,1/10/2007,84.9,4,7.711,1.2,101.9,2007,9,31/10/2006,113,659,682,150,109,150,107,13,59,4,67,27,90,66,168,4,208,33,46,33,9,31,67
536_017,SOCA,10H5,.,17,14.42,CC8592,15.887,11.293,3/02/2009,0,12/02/2009,118.06,4,8.187,15.12,1785.1,2009,2,28/11/2007,147,775,829,135,96,135,55,18,212,66,58,145,94,80,178,101,56,53,21,56,59,42,260
536_017,SOCA,10H5,.,17,11.2,CC8592,16.629,11.944,22/11/2007,0,30/11/2007,104.26,3,9.309,15.12,1576.4,2007,11,21/12/2006,264,462,512,43,29,43,60,11,81,83,112,75,18,227,33,13,21,19,14,19,56,36,165
536_017,SOCA,10H5,.,17,11.04,CC8592,16.25,11.46,15/12/2006,0,21/12/2006,91.23,2,8.264,15.12,1379.5,2006,12,17/01/2006,96,596,310,68,73,68,96,130,39,63,59,73,62,0,0,25,0,7,20,3,34,89,259
536_018,SOCA,10H5,.,18,14.36,CC934541,15.84,11.27,2/02/2009,0,12/02/2009,104.36,6,7.267,9.61,1002.9,2009,2,29/11/2007,149,811,793,135,93,135,58,15,213,104,58,136,74,70,178,101,56,59,55,53,26,38,254
536_018,SOCA,10H5,.,18,11.14,CC934541,15.942,11.483,24/11/2007,0,30/11/2007,83.92,5,7.533,9.61,806.4,2007,11,24/12/2006,245,497,477,43,29,43,71,10,98,56,147,44,134,107,33,13,21,19,14,19,56,36,184
536_018,SOCA,10H5,.,18,11.1,CC934541,15.918,11.22,18/12/2006,0,26/12/2006,65.44,4,5.895,9.61,628.9,2006,12,19/01/2006,93,606,317,68,73,68,96,151,18,68,64,76,49,0,0,25,3,4,20,7,34,106,283
536_019,PLANTILLA,10H5,.,19,13.6,CC8592,15.279,10.736,24/10/2008,1,30/10/2008,88.16,1,6.482,5.07,447,2008,10,12/09/2007,74,881,1007,125,190,125,117,24,69,70,161,37,36,202,62,65,150,90,69,89,195,101,131
536_019,SOCA,10H5,.,19,11.56,CC8592,15.87,11.61,18/08/2007,0,27/08/2007,91.37,4,7.904,5.19,474.2,2007,8,5/09/2006,7,721,739,75,31,75,19,155,129,159,78,29,43,17,54,71,71,54,155,72,10,235,33
536_019,SOCA,10H5,.,19,12.42,CC8592,17.16,12.435,1/09/2006,0,29/09/2006,89.75,3,7.227,5.19,465.8,2006,9,24/08/2005,11,575,673,99,8,99,108,40,49,80,92,58,35,82,33,71,107,147,8,155,68,64,7
536_020,PLANTILLA,10H5,.,20,13.6,CC8592,15.486,10.878,23/10/2008,1,30/10/2008,104.62,1,7.692,6.88,719.8,2008,10,11/09/2007,70,885,1014,142,133,142,150,31,69,70,148,50,36,202,62,65,142,89,75,56,173,120,131
536_020,SOCA,10H5,.,20,11.66,CC8475,15.85,11.64,18/08/2007,0,27/08/2007,88.51,6,7.591,7.2,637.3,2007,8,2/09/2006,7,764,706,94,36,94,19,155,129,130,107,29,43,17,54,52,65,79,155,66,4,208,33
536_020A,SOCA,10H5,.,020A,12.62,CC933895,15.39,10.74,23/10/2008,1,30/10/2008,90.77,2,7.193,2.5,226.9,2008,10,10/10/2007,195,588,993,31,153,31,59,80,35,163,36,202,62,65,142,56,108,95,198,95,29,36,131
536_020A,PLANTILLA,10H5,.,020A,12.39,CC933895,15.76,11.3,4/10/2007,1,19/10/2007,88.05,1,7.107,3,264.2,2007,10,27/09/2006,58,774,743,136,56,136,124,130,135,28,29,30,71,10,101,71,147,26,172,44,69,46,67
536_020B,SOCA,10H5,.,020B,9.82,CC933895,14.34,10.14,29/07/2008,1,13/08/2008,90.76,2,9.242,0.5,45.4,2008,7,8/10/2007,175,610,993,53,112,53,78,80,35,163,36,184,74,65,115,83,108,101,198,99,29,36,111
536_021,PLANTILLA,10H5,.,21,13.11,CC8475,15.61,10.98,23/10/2008,1,30/10/2008,124.32,1,9.483,3.77,468.7,2008,10,25/09/2007,67,813,993,153,139,153,31,59,80,35,163,36,202,62,65,142,56,108,95,111,198,29,131
536_021,SOCA,10H5,.,21,10.97,CC8592,15.72,11.75,13/07/2007,0,23/07/2007,74.19,5,6.763,3.83,284.1,2007,7,17/08/2006,28,627,605,34,20,34,106,17,157,109,150,107,13,59,4,67,27,90,66,97,168,4,55
536_021,SOCA,10H5,.,21,12.16,CC8475,16.23,10.99,7/04/2006,0,2/05/2006,63.45,4,5.218,2.6,165,2006,4,7/04/2005,132,539,517,99,150,99,42,60,49,40,0,0,11,5,107,88,60,46,33,46,109,58,248
536_021,SOCA,10H5,.,21,12.58,CC8475,16.05,11.53,2/04/2005,0,21/04/2005,61.79,3,4.912,2.6,160.7,2005,4,20/03/2004,99,427,668,81,142,81,65,17,18,0,23,17,4,23,28,73,50,167,130,174,120,56,166
536_022,SOCA,10H5,.,22,12.85,CC8592,15.65,11.17,5/03/2009,0,20/03/2009,96.44,6,7.505,2.21,213.1,2009,3,13/02/2008,73,791,514,67,104,67,127,91,53,189,93,56,56,55,26,50,31,31,11,0,89,109,100
536_022,SOCA,10H5,.,22,11.73,CC8592,15.02,10.55,8/02/2008,0,14/02/2008,86.98,5,7.415,2.21,192.2,2008,2,21/02/2007,114,675,622,56,98,56,147,40,138,107,33,13,21,19,14,56,36,31,253,26,126,53,86
536_022,SOCA,10H5,.,22,10.35,CC8592,15.9,11.4,15/02/2007,0,20/02/2007,70.04,4,6.768,2.21,154.8,2007,2,10/04/2006,210,350,707,84,52,84,105,0,0,6,19,3,4,54,31,75,70,129,122,156,164,55,60
536_022,SOCA,10H5,.,22,12.16,CC8475,15.35,10.38,8/04/2006,0,2/05/2006,41.13,4,3.382,3.9,160.4,2006,4,8/04/2005,111,511,517,111,110,111,55,35,49,40,0,0,16,0,107,88,60,46,33,46,139,28,233
536_022,SOCA,10H5,.,22,12.58,CC8475,15.447,11.096,2/04/2005,0,21/04/2005,51.7,3,4.11,3.9,201.6,2005,4,20/03/2004,99,427,668,81,142,81,65,17,18,0,23,17,4,23,28,73,50,167,130,174,120,56,166
536_023,SOCA,10H5,.,23,13.11,CC8592,15.31,11.05,26/11/2009,1,1/12/2009,92.65,2,7.067,1.15,106.5,2009,11,28/10/2008,145,777,838,82,199,82,51,121,69,82,91,12,212,177,40,198,27,73,75,73,22,2,94
536_023,PLANTILLA,10H5,.,23,13.6,CC8592,15.46,10.85,23/10/2008,1,30/10/2008,103.45,1,7.607,1.04,107.6,2008,10,11/09/2007,70,885,1014,142,133,142,150,31,69,70,148,50,36,202,62,65,142,89,75,56,173,120,131
536_023,SOCA,10H5,.,23,11.5,CC87505,14.63,10.63,19/08/2007,0,27/08/2007,68.1,5,5.921,1.21,82.4,2007,8,8/09/2006,7,721,739,75,31,75,95,126,147,117,55,29,43,60,21,92,62,117,70,112,81,164,33
536_023,SOCA,10H5,.,23,13.54,CC87505,15.84,11.48,2/09/2006,0,29/09/2006,84.4,4,6.234,1.21,102.1,2006,9,22/07/2005,89,333,716,16,0,16,0,107,88,60,46,33,139,28,68,42,73,68,96,68,138,31,7
536_025,SOCA,10H5,.,25,11.63,CC8592,15.11,10.91,5/08/2008,0,13/08/2008,54.62,6,4.696,1.34,73.2,2008,8,22/08/2007,17,718,960,61,36,61,232,117,53,78,80,32,166,36,113,100,110,113,85,113,102,103,130
536_025,SOCA,10H5,.,25,11.5,CC8592,16.06,11.79,19/08/2007,0,27/08/2007,49.37,5,4.293,1.34,66.2,2007,8,8/09/2006,7,721,739,75,31,75,95,126,147,117,55,29,43,60,21,92,62,117,70,112,81,164,33
536_025,SOCA,10H5,.,25,12.45,CC8592,17.864,13.035,3/09/2006,0,29/09/2006,61.91,4,4.973,1.34,83,2006,9,25/08/2005,11,565,663,79,28,79,128,20,79,50,102,48,35,85,30,77,115,133,8,147,68,64,7
536_026A,SOCA,10H5,.,026A,17.05,CC934223,15.358,11.066,12/07/2009,0,15/07/2009,91.84,6,5.387,3.23,296.6,2009,7,16/02/2008,146,837,514,113,110,113,85,92,84,230,10,56,57,62,25,52,22,31,49,31,88,72,62
536_026A,SOCA,10H5,.,026A,11.43,CC934223,15.294,10.63,8/02/2008,0,14/02/2008,64.98,5,5.685,3.23,209.9,2008,2,2/03/2007,71,650,628,79,46,79,155,4,211,63,13,9,31,0,65,9,58,190,145,190,97,24,86
536_026A,SOCA,10H5,.,026A,11.73,CC934223,15.57,11.17,24/02/2007,0,27/02/2007,65.43,4,5.578,3.23,211.3,2007,2,9/03/2006,137,336,495,8,63,8,68,64,115,10,0,0,25,3,4,54,31,75,19,75,155,129,101
536_027,SOCA,10H5,.,27,11.56,CC8475,15.514,11.158,5/08/2008,0,13/08/2008,95.63,3,8.273,7.78,744,2008,8,24/08/2007,47,724,964,67,54,67,213,112,53,78,80,35,163,36,184,74,65,115,83,115,108,101,130
536_027,SOCA,10H5,.,27,11.5,CC8475,16.27,11.922,20/08/2007,0,30/08/2007,102.16,2,8.884,7.78,794.8,2007,8,9/09/2006,7,721,739,75,31,75,115,106,147,117,55,29,43,71,10,98,56,147,40,117,138,107,33
536_027,PLANTILLA,10H5,.,27,11.63,CC8475,17.146,12.471,3/09/2006,0,29/09/2006,75.52,1,6.494,7.78,587.6,2006,9,19/09/2005,16,522,705,60,88,60,46,33,109,58,68,42,73,68,96,130,39,63,59,63,73,62,7
536_028,PLANTILLA,10H5,.,28,13.47,CC8592,15.92,11.2,24/10/2008,1,30/10/2008,82.41,1,6.118,12.86,1059.8,2008,10,15/09/2007,92,909,1007,153,195,153,89,58,33,93,135,58,15,213,104,58,136,74,70,94,178,101,131
536_028,SOCA,10H5,.,28,11.6,CC937510,16.02,11.75,20/08/2007,0,30/08/2007,75.89,3,6.542,13.08,992.7,2007,8,6/09/2006,7,721,739,75,31,75,43,156,117,156,68,29,43,37,34,71,73,132,75,54,18,227,33
536_028,SOCA,10H5,.,28,12.42,CC937510,17.568,12.795,3/09/2006,0,29/09/2006,65.55,2,5.278,13.08,857.4,2006,9,26/08/2005,11,608,653,112,28,112,95,26,73,50,112,38,35,85,30,92,170,63,8,133,68,64,7
537_001,SOCA,10H5,.,1,16.59,CC8592,15.49,10.87,14/06/2006,0,30/06/2006,214.83,7,12.949,0.8,171.9,2006,6,1/02/2005,100,592,400,67,22,67,99,27,139,91,80,60,49,0,40,0,11,5,70,5,110,55,169
537_001,SOCA,10H5,.,1,11.14,CC8592,15.49,10.87,24/01/2005,0,11/07/2005,91.85,6,8.245,0.8,73.5,2005,1,24/02/2004,13,471,569,77,0,77,204,16,65,32,0,0,40,4,0,23,28,73,135,73,110,156,72
537_001A,SOCA,10H5,.,001A,15.9,CC933895,17.1,12.45,28/10/2011,0,1/11/2011,94.17,7,5.923,0.59,55.6,2011,10,8/07/2010,77,331,989,0,41,0,29,10,64,102,85,113,142,151,105,62,22,166,106,166,67,55,215
537_001A,SOCA,10H5,.,001A,12.39,CC933895,15.6,10.69,30/06/2010,0,8/07/2010,36.5,6,2.946,0.59,21.5,2010,6,23/06/2009,148,223,288,0,2,0,50,25,11,27,108,35,55,47,39,19,16,0,38,0,14,25,55
537_001A,SOCA,10H5,.,001A,12.45,CC933895,14.96,10.51,19/06/2009,0,24/06/2009,81.49,5,6.546,0.59,48.1,2009,6,10/06/2008,279,284,896,21,53,21,59,42,46,0,42,89,109,98,167,61,12,171,89,171,72,28,115
537_001A,SOCA,10H5,.,001A,11.89,CC933895,15.61,11.34,5/06/2008,0,17/06/2008,77.34,4,6.505,0.59,45.6,2008,6,14/06/2007,274,393,903,31,9,31,0,65,5,62,190,125,117,24,69,70,161,37,36,50,202,62,293
537_001A,SOCA,10H5,.,001A,11.79,CC933895,15.09,11.15,10/06/2007,0,27/06/2007,93.45,3,7.926,0.59,55.1,2007,6,21/06/2006,125,217,754,25,0,25,3,4,30,55,75,19,155,129,154,83,29,43,17,43,54,71,241
537_001A,SOCA,10H5,.,001A,16.62,CC933895,13.95,9.58,14/06/2006,0,30/06/2006,149.31,2,8.983,0.59,88.1,2006,6,31/01/2005,100,592,400,67,22,67,99,27,119,71,120,60,49,0,40,0,11,5,70,5,110,55,169
537_001A,PLANTILLA,10H5,.,001A,14.42,CC933895,14.81,10.49,24/01/2005,0,11/07/2005,89.69,1,6.22,0.59,52.9,2005,1,18/11/2003,167,382,438,0,86,0,187,6,4,9,90,57,144,89,7,79,18,0,23,0,17,4,72
537_002,SOCA,10H5,.,2,12.06,CC8592,15.15,10.79,30/03/2007,0,2/04/2007,97.95,3,8.122,5.55,543.6,2007,3,2/04/2006,234,341,707,59,63,59,73,62,0,0,25,0,7,20,34,89,29,148,108,140,140,132,117
537_002,SOCA,10H5,.,2,13.5,CC8592,16.04,11.03,27/03/2006,0,13/12/2006,139.57,2,10.339,5.55,774.6,2006,3,15/02/2005,119,662,393,99,67,99,27,119,71,120,60,49,0,40,0,11,5,70,110,70,55,53,248
537_002,PLANTILLA,10H5,.,2,12.62,CC8592,16.04,11.03,10/02/2005,0,17/03/2005,99.1,1,7.853,5.55,550,2005,2,28/01/2004,193,565,396,90,9,90,48,46,192,11,79,18,0,9,31,4,0,51,7,50,96,180,110
540_001,PLANTILLA,10H3,7,1,17.12,CC011940,16.509,11.056,28/12/2017,2,3/01/2018,174.91,1,10.217,12.95,2265.1,2017,12,1/08/2016,48,484,576,83,10,83,1,94,55,86,72,41,78,85,36,17,9,91,55,73,89,75,155
540_001,SOCA,10H3,7,1,12.68,CC8592,15.595,11.02,4/07/2016,1,12/07/2016,107.51,9,8.479,12.95,1392.3,2016,7,19/06/2015,42,213,440,14,28,14,10,0,13,28,106,85,85,65,4,27,18,0,8,0,47,101,47
540_001,SOCA,10H3,7,1,12.68,CC8592,17.19,12.315,14/06/2015,1,16/06/2015,102.81,8,8.108,12.68,1303.6,2015,6,29/05/2014,152,54,792,4,8,4,0,6,5,3,24,154,117,100,49,37,29,2,133,2,39,132,42
540_001,SOCA,10H3,7,1,12.12,CC8592,17.608,12.023,22/05/2014,1,27/05/2014,111.38,7,9.19,12.68,1412.3,2014,5,23/05/2013,263,208,462,16,16,16,27,0,53,0,80,45,6,98,21,88,64,17,64,21,37,22,170
540_001,SOCA,10H3,7,1,11.63,CC8592,16.107,11.312,19/05/2013,1,21/05/2013,112.59,6,9.681,12.68,1427.7,2013,5,4/06/2012,43,127,492,5,20,5,0,65,0,0,32,73,37,31,87,47,28,8,33,0,111,37,217
540_001,SOCA,10H3,7,1,11.76,CC8592,17.416,12.342,30/05/2012,1,8/06/2012,86.53,5,7.358,13.45,1163.9,2012,5,12/06/2011,43,460,759,55,22,55,40,27,124,28,109,106,90,133,115,77,6,65,88,46,48,31,63
540_001,SOCA,10H3,7,1,12.32,CC8592,16.567,12.372,7/06/2011,1,15/06/2011,82.01,4,6.657,13.45,1103.1,2011,6,2/06/2010,75,308,776,47,10,47,29,114,38,11,12,8,15,46,83,209,142,105,81,115,74,13,64
540_001,SOCA,10H3,7,1,11.5,CC8592,14.68,9.96,27/05/2010,1,31/05/2010,111.85,3,9.726,13.45,1504.4,2010,5,16/06/2009,100,193,346,5,69,5,1,1,24,45,43,115,35,34,17,78,0,0,26,0,21,20,66
540_001,SOCA,10H3,7,1,14.16,CC8592,15.208,10.677,11/06/2009,1,17/06/2009,129.8,2,9.166,13.45,1745.8,2009,6,12/04/2008,133,566,464,148,55,148,65,87,9,29,25,76,67,34,6,22,73,52,90,39,5,39,106
540_001,PLANTILLA,10H3,7,1,13.37,CC8592,15.47,10.882,9/04/2008,1,23/04/2008,116.69,1,8.728,13.45,1569.5,2008,4,4/03/2007,9,406,471,52,68,52,58,22,135,19,0,26,39,12,64,5,26,115,78,115,69,37,125
540_001,SOCA,10H3,7,1,11.7,CC8592,15.98,11.27,10/12/2006,0,15/12/2006,87.71,4,7.497,13.45,1179.7,2006,12,24/12/2005,64,740,324,89,59,89,38,117,181,52,115,77,31,123,33,1,0,24,11,24,0,24,179
